CustomerID;Nationalite;Noms;Prenoms;Genre;Titre;Date_de_naissance;Age;Addresse;Ville;CodeDept;Departement;CodePostal;CodePays;Pays;Email;Telephone;IndicatifPays;CarteType;NumeroCarte;ExpirationCarte;NationalID;Poste;Employeur
3814;German;Ziegler;Mike;male;Mr.;8/24/1965;59;5 cours Franklin Roosevelt;MARSEILLE;PA;Provence-Alpes-Côte d'Azur;13006;FR;France;MikeZiegler@cuvox.de;04.16.46.15.99;33;MasterCard;5148709004826420;01/12/2028;1650850598590 02;Judge;Soul Sounds Unlimited
3815;United_Kingdom;Begum;Aaron;male;Mr.;1/1/1957;67;9 rue Gontier-Patin;ABBEVILLE;PI;Picardie;80100;FR;France;AaronBegum@einrot.com;03.28.02.73.35;33;MasterCard;5388402134271000;01/02/2025;1570166984287 19;Sauce cook;Life's Gold
3816;Australian;Arida;Hayley;female;Mrs.;4/4/1985;39;65 rue des Coudriers;MULHOUSE;AL;Alsace;68200;FR;France;HayleyArida@cuvox.de;03.91.01.45.87;33;Visa;4485894638190090;01/06/2028;2850418853187 91;Electronic prepress technician;Specialty Restaurant Group
3817;Brazil;Castro;Renan;male;Mr.;1/11/1997;27;95 rue Porte d'Orange;CENON;AQ;Aquitaine;33150;FR;France;RenanDiasCastro@armyspy.com;05.93.07.76.45;33;MasterCard;5558382355682540;01/07/2029;1970168639622 66;Property manager;Tianguis
3818;Eritrean;Selam;Berhane;male;Mr.;8/13/1939;85;20 rue des Nations Unies;SAINT-BRIEUC;BR;Bretagne;22000;FR;France;BerhaneSelam@jourrapide.com;02.98.97.51.81;33;Visa;4916226921061510;01/02/2026;1390865508222 59;Fund manager;Rainbow Life
3819;Australian;Leidig;Spencer;male;Mr.;3/20/1957;67;74 quai Saint-Nicolas;TOURS;CE;Centre;37100;FR;France;SpencerLeidig@superrito.com;02.52.36.73.51;33;Visa;4556787262129600;01/10/2026;1570328235332 28;Cutting and slicing machine setter;Henry's Hamburgers
3820;Australian;Woodruff;Kai;male;Mr.;5/11/1953;71;20 rue du Paillle en queue;LES MUREAUX;IL;Île-de-France;78130;FR;France;KaiWoodruff@rhyta.com;01.11.94.97.47;33;MasterCard;5538236395050020;01/02/2026;1530572398464 60;File clerk;Multi-Systems Merchant Services
3821;United_Kingdom;Todd;Maddison;female;Ms.;11/30/1966;57;59 rue du Château;SAINT-HERBLAIN;PL;Pays de la Loire;44800;FR;France;MaddisonTodd@einrot.com;02.70.83.97.81;33;Visa;4916887686658610;01/05/2029;2661165150267 20;Assignment clerk;Accord Investments
3822;Hispanic;Padrón;Eliecer;male;Mr.;6/22/1968;56;67 avenue Voltaire;MALAKOFF;IL;Île-de-France;92240;FR;France;EliecerPadronToledo@superrito.com;01.82.12.94.15;33;Visa;4556740906036930;01/03/2026;1680618322554 79;Reservation and transportation travel clerk;Red Food
3823;Hispanic;Valles;Kalen;female;Mrs.;12/19/1971;52;89 rue Ernest Renan;CHERBOURG;BN;Basse-Normandie;50100;FR;France;KalenVallesCaldera@teleworm.us;02.37.17.84.47;33;Visa;4556961962564000;01/10/2025;2711204652325 94;Computer software engineer;EnviroSource Design
3824;Brazil;Correia;Brenda;female;Ms.;10/12/1972;51;97 Rue de Strasbourg;CLAMART;IL;Île-de-France;92140;FR;France;BrendaPereiraCorreia@dayrep.com;01.92.23.47.52;33;Visa;4539823192423060;01/09/2026;2721095475906 54;Information architect;Today's Man
3825;Australian;Ligar;Anna;female;Ms.;10/17/1976;47;98 rue du Paillle en queue;LIBOURNE;AQ;Aquitaine;33500;FR;France;AnnaLigar@gustr.com;05.23.58.25.82;33;MasterCard;5587067033946190;01/10/2028;2761033059733 23;Lift truck operator;Pleasures and Pasttimes
3826;Australian;Lesina;Henry;male;Mr.;11/26/1981;42;35 place Stanislas;NANCY;LO;Lorraine;54000;FR;France;HenryLesina@rhyta.com;03.87.57.03.46;33;MasterCard;5153030429667560;01/07/2027;1811146823346 46;Water and liquid waste treatment plant and system operator;Intelli Wealth Group
3827;French;Dumoulin;Gérard;male;Mr.;7/12/2003;21;5 rue Victor Hugo;CONFLANS-SAINTE-HONORINE;IL;Île-de-France;78700;FR;France;GerardDumoulin@armyspy.com;01.28.26.14.63;33;MasterCard;5405693995506050;01/10/2029;1030738480077 29;Industrial millwright;Titania
3828;Hispanic;Fernández;Teófano;male;Mr.;7/27/1950;74;25 Quai des Belges;MASSY;IL;Île-de-France;91300;FR;France;TeofanoFernandezArce@superrito.com;01.96.93.91.31;33;Visa;4929280486377100;01/10/2027;1500726913205 64;Medical technologist;Alexander's
3829;Eritrean;Petros;Goytiom;male;Mr.;1/7/1962;62;98 Rue du Limas;BEAUNE;BO;Bourgogne;21200;FR;France;GoytiomPetros@rhyta.com;03.16.91.69.05;33;MasterCard;5504340042512080;01/03/2028;1620152865064 65;Time clerk;Las Vegas Yard Management
3830;German;Schweizer;Wolfgang;male;Mr.;4/18/1948;76;39 Place Charles de Gaulle;VILLENEUVE-D'ASCQ;NP;Nord-Pas-de-Calais;59650;FR;France;WolfgangSchweizer@dayrep.com;03.37.33.22.37;33;Visa;4485689231874450;01/12/2029;1480413457712 58;Foreign language translator;One-Up Realty
3831;Brazil;Dias;Luis;male;Mr.;11/15/1970;53;39 rue du Gue Jacquet;CHÂTEAUROUX;CE;Centre;36000;FR;France;LuisSantosDias@armyspy.com;02.87.39.73.19;33;MasterCard;5323979606759360;01/03/2029;1701159567856 32;Software quality assurance analyst;StopGrey
3832;Australian;Milerum;Jade;female;Ms.;10/15/1994;29;78 Rue Roussy;NOISY-LE-SEC;IL;Île-de-France;93130;FR;France;JadeMilerum@rhyta.com;01.13.58.29.21;33;Visa;4485288268524110;01/06/2028;2941032381014 24;Professor;The Spotted Cougar
3833;Igbo;Chidiebele;Chidera;female;Mrs.;7/22/1976;48;5 rue de Lille;AUBAGNE;PA;Provence-Alpes-Côte d'Azur;13400;FR;France;ChideraChidiebele@jourrapide.com;04.06.45.39.44;33;MasterCard;5460753195568060;01/12/2027;2760701020246 71;Terrazzo worker;Circus World
3834;Australian;Coningham;Jesse;male;Mr.;4/18/1955;69;83 rue Pierre De Coubertin;TOULOUSE;MP;Midi-Pyrénées;31200;FR;France;JesseConingham@gustr.com;05.68.96.26.45;33;MasterCard;5520668407207330;01/04/2027;1550448522133 18;Neuroscience nurse;Electric Avenue
3835;Australian;Gollan;Sean;male;Mr.;4/11/1950;74;35 Rue de Verdun;MONT-DE-MARSAN;AQ;Aquitaine;40000;FR;France;SeanGollan@dayrep.com;05.05.60.03.57;33;Visa;4916083527906090;01/03/2026;1500470658973 84;IT manager;Big A Auto Parts
3836;American;Paul;Gayle;female;Mrs.;4/7/1993;31;46 rue Pierre De Coubertin;TOULOUSE;MP;Midi-Pyrénées;31300;FR;France;GayleDPaul@cuvox.de;05.80.43.20.49;33;MasterCard;5405129836337750;01/02/2027;2930420734098 06;Cement mason;Ideal Garden Management
3837;Hispanic;Arroyo;Bibiana;female;Ms.;3/16/1941;83;74 Boulevard de Normandie;FONTAINE;RA;Rhône-Alpes;38600;FR;France;BibianaArroyoQuinones@armyspy.com;04.80.92.31.66;33;MasterCard;5588118652329820;01/01/2026;2410364200110 92;Public finance economist;Kohl's Food Stores
3838;American;Soares;Derrick;male;Mr.;3/28/1967;57;69 rue Bonneterie;MONS-EN-BAROEUL;NP;Nord-Pas-de-Calais;59370;FR;France;DerrickBSoares@rhyta.com;03.96.61.70.07;33;MasterCard;5186463098219900;01/11/2029;1670349086883 77;Dental ceramist;Terra
3839;United_Kingdom;Parker;Tom;male;Mr.;11/29/1998;25;6 rue de Lille;ARMENTIÈRES;NP;Nord-Pas-de-Calais;59280;FR;France;TomParker@einrot.com;03.71.56.71.79;33;MasterCard;5426968416287590;01/11/2028;1981137363815 80;Printing machine operator;Brilliant Home Designs
3840;Brazil;Rocha;Martim;male;Mr.;9/16/1964;60;98 rue Jean Vilar;BÈGLES;AQ;Aquitaine;33130;FR;France;MartimGoncalvesRocha@cuvox.de;05.25.91.21.52;33;Visa;4532343863603700;01/08/2029;1640982837532 45;Decontamination technician;Listenin' Booth
3841;American;Padgett;Glenda;female;Mrs.;7/15/1989;35;75 rue Cazade;DRAVEIL;IL;Île-de-France;91210;FR;France;GlendaRPadgett@teleworm.us;01.82.06.55.60;33;Visa;4716543814683160;01/12/2026;2890793944602 11;Electrical and electronics installer;Golden's Distributors
3842;Eritrean;Semhar;Simret;female;Ms.;6/13/1965;59;62 Place Napoléon;LAVAL;PL;Pays de la Loire;53000;FR;France;SimretSemhar@dayrep.com;02.34.50.56.47;33;MasterCard;5407376304034060;01/01/2027;2650650085019 70;Contract administrator;Gamma Gas
3843;Igbo;Ugochukwu;Chinweike;male;Mr.;11/4/1957;66;5 boulevard de Prague;NOISY-LE-GRAND;IL;Île-de-France;93160;FR;France;ChinweikeUgochukwu@teleworm.us;01.35.61.52.05;33;MasterCard;5126604704503160;01/03/2029;1571146609041 90;Material distribution;Pak and Save
3844;United_Kingdom;Parkinson;Louis;male;Mr.;1/4/1945;79;46 Rue St Ferréol;MEUDON-LA-FORÊT;IL;Île-de-France;92360;FR;France;LouisParkinson@armyspy.com;01.10.13.34.22;33;MasterCard;5502096836850410;01/04/2029;1450119878870 11;Groomer;Computer City
3845;American;Smoot;Scottie;male;Mr.;4/8/1996;28;10 rue Charles Corbeau;FOIX;MP;Midi-Pyrénées;9000;FR;France;ScottieCSmoot@fleckens.hu;05.28.97.17.23;33;MasterCard;5223255712393990;01/02/2025;1960491092281 94;Psychiatric nurse;Manu Connection
3846;United_Kingdom;Chamberlain;Cerys;female;Mrs.;10/29/1959;64;37 rue du Château;SAINT-ÉTIENNE;RA;Rhône-Alpes;42100;FR;France;CerysChamberlain@jourrapide.com;04.68.91.81.80;33;Visa;4485494145846660;01/12/2028;2591016888183 81;Endodontist;Olson Electronics
3847;United_Kingdom;Pritchard;Zoe;female;Ms.;3/31/1949;75;86 Avenue Millies Lacroix;ÉLANCOURT;IL;Île-de-France;78990;FR;France;ZoePritchard@dayrep.com;01.65.30.70.82;33;Visa;4539532858027930;01/10/2028;2490397116809 48;Credit authorizer;W. Bell & Co.
3848;French;Louineaux;Christophe;male;Mr.;7/6/1964;60;91 cours Franklin Roosevelt;MARSEILLE;PA;Provence-Alpes-Côte d'Azur;13009;FR;France;ChristopheLouineaux@gustr.com;04.87.56.38.38;33;MasterCard;5336528815604680;01/08/2027;1640764029283 59;Information officer;Value Giant
3849;French;Bélair;Mayhew;male;Mr.;10/3/1977;47;76 avenue du Marechal Juin;SAINT-LÔ;BN;Basse-Normandie;50000;FR;France;MayhewBelair@einrot.com;02.18.30.96.75;33;MasterCard;5183950971172440;01/05/2029;1771059077211 80;Mental health aide;Terra
3850;French;Marier;Laure;female;Dr.;5/19/1984;40;1 boulevard Albin Durand;CHAMBÉRY;RA;Rhône-Alpes;73000;FR;France;LaureMarier@gustr.com;04.62.49.14.71;33;MasterCard;5112121264377790;01/07/2029;2840594650408 93;Radiation protection technician;Nickerson Farms
3851;German;Schroder;Jürgen;male;Mr.;5/10/1986;38;81 Avenue des Pr'es;MONTLUÇON;AU;Auvergne;3100;FR;France;JurgenSchroder@superrito.com;04.52.45.84.90;33;MasterCard;5566132505349620;01/04/2025;1860510132524 83;Front desk clerk;Star Interior Design
3852;United_Kingdom;Bruce;Sebastian;male;Mr.;10/29/1964;59;86 rue des Coudriers;MONT-SAINT-AIGNAN;HN;Haute-Normandie;76130;FR;France;SebastianBruce@jourrapide.com;02.15.11.66.54;33;Visa;4716474532553170;01/09/2028;1641043159699 44;Leather worker;Big D Supermarkets
3853;United_Kingdom;Hancock;Hayden;male;Mr.;7/24/1965;59;10 rue La Boétie;PARIS;IL;Île-de-France;75013;FR;France;HaydenHancock@gustr.com;01.63.15.90.66;33;Visa;4539844715762620;01/07/2027;1650794684977 02;Encoding clerk;Omni Superstore
3854;French;Vincent;Harcourt;male;Mr.;11/15/1968;55;69 avenue Ferdinand de Lesseps;GRENOBLE;RA;Rhône-Alpes;38000;FR;France;HarcourtVincent@teleworm.us;04.40.94.33.01;33;Visa;4539693656720900;01/10/2025;1681107005685 38;Taxi driver;Paper Cutter
3855;French;Dionne;Philippe;male;Mr.;12/21/1997;26;32 rue Porte d'Orange;CAVAILLON;PA;Provence-Alpes-Côte d'Azur;84300;FR;France;PhilippeDionne@armyspy.com;04.61.52.68.79;33;Visa;4532466649294130;01/10/2029;1971258203816 12;Paper goods machine setter;Boston Sea Party
3856;Hispanic;Guardado;Celest;female;Mrs.;9/22/1954;70;40 boulevard de la Liberation;MARSEILLE;PA;Provence-Alpes-Côte d'Azur;13012;FR;France;CelestGuardadoGaitan@teleworm.us;04.18.75.82.91;33;MasterCard;5128095323226300;01/04/2028;2540936427437 57;Postsecondary career-technical teacher;Isaly's
3857;Hispanic;Galarza;Archibaldo;male;Mr.;9/12/1947;77;90 avenue Ferdinand de Lesseps;GRENOBLE;RA;Rhône-Alpes;38000;FR;France;ArchibaldoGalarzaDominquez@superrito.com;04.97.62.97.45;33;Visa;4532286622556750;01/12/2025;1470964322714 45;Ordnance handling expert;Thalhimers
3858;German;Ritter;Sophie;female;Mrs.;4/15/1950;74;52 Place Napoléon;LAMBERSART;NP;Nord-Pas-de-Calais;59130;FR;France;SophieRitter@rhyta.com;03.93.95.46.35;33;Visa;4929714797400500;01/04/2028;2500404597800 36;Risk and insurance manager;Intelli Wealth Group
3859;Brazil;Pereira;Arthur;male;Mr.;4/29/1955;69;27 rue Reine Elisabeth;MELUN;IL;Île-de-France;77000;FR;France;ArthurCunhaPereira@rhyta.com;01.03.60.07.84;33;Visa;4532908826269910;01/06/2029;1550416662912 74;Theoretical chemist;MVP Sports
3860;French;Létourneau;Gay;female;Mrs.;10/31/1946;77;78 Rue Frédéric Chopin;VERTOU;PL;Pays de la Loire;44120;FR;France;GayLetourneau@jourrapide.com;02.97.49.09.02;33;MasterCard;5238463848391220;01/09/2025;2461035632238 70;Model;Chandler's
3861;Eritrean;Robel;Feorie;female;Mrs.;9/28/1977;47;59 rue de Raymond Poincaré;NANTES;PL;Pays de la Loire;44200;FR;France;FeorieRobel@rhyta.com;02.43.78.45.10;33;MasterCard;5261845463288700;01/04/2029;2770912171981 21;School bus driver;Rivera Property Maintenance
3862;German;Abendroth;Markus;male;Mr.;6/12/1971;53;27 rue des lieutemants Thomazo;DRAGUIGNAN;PA;Provence-Alpes-Côte d'Azur;83300;FR;France;MarkusAbendroth@cuvox.de;04.56.38.60.90;33;Visa;4929858887947980;01/05/2028;1710698426562 76;Magnetic resonance (MR) technologist;Independent Investors
3863;French;Ferland;Lyle;male;Mr.;6/19/1969;55;68 Rue Hubert de Lisle;LORIENT;BR;Bretagne;56100;FR;France;LyleFerland@armyspy.com;02.93.19.52.95;33;Visa;4539538876063710;01/04/2025;1690635838734 13;Policeman;Asian Answers
3864;Brazil;Souza;Luiza;female;Ms.;1/21/1963;61;50 Place de la Madeleine;PARIS;IL;Île-de-France;75012;FR;France;LuizaGoncalvesSouza@dayrep.com;01.98.75.30.27;33;MasterCard;5208429196818310;01/09/2026;2630119711636 55;Expediting clerk;Greenwich IGA
3865;Hispanic;Menéndez;Selena;female;Mrs.;4/17/1961;63;6 route de Lyon;IVRY-SUR-SEINE;IL;Île-de-France;94200;FR;France;SelenaMenendezGrijalva@teleworm.us;01.30.90.38.25;33;Visa;4485615854163720;01/12/2029;2610487732125 89;Asbestos abatement worker;Murray's Discount Auto Stores
3866;Igbo;Otutodilinna;Onyemaechi;male;Mr.;6/25/1966;58;15 rue Saint Germain;GAP;PA;Provence-Alpes-Côte d'Azur;5000;FR;France;OnyemaechiOtutodilinna@dayrep.com;04.00.84.52.64;33;Visa;4485954626643150;01/01/2026;1660691957669 90;Palliative care nurse;Soul Sounds Unlimited
3867;Australian;David;Tristan;male;Mr.;1/26/1996;28;41 rue du Paillle en queue;LES ULIS;IL;Île-de-France;91940;FR;France;TristanDavid@fleckens.hu;01.82.52.26.96;33;Visa;4716439294473360;01/10/2028;1960156945013 16;Housing relocator;Romp
3868;Australian;Carslaw;Sean;male;Mr.;9/6/1955;69;49 Chemin Challet;LIMOGES;LI;Limousin;87100;FR;France;SeanCarslaw@teleworm.us;05.86.11.63.72;33;MasterCard;5467174531946030;01/07/2029;1550935478602 39;Public address system announcer;Big Bear Stores
3869;German;Hoch;Susanne;female;Mrs.;5/5/1939;85;94 avenue Ferdinand de Lesseps;GRENOBLE;RA;Rhône-Alpes;38000;FR;France;SusanneHoch@einrot.com;04.21.24.38.98;33;MasterCard;5103426490713720;01/01/2028;2390569503290 32;Medical records technician;Turtle's Records & Tapes
3870;Australian;Welch;Isla;female;Mrs.;6/20/1942;82;75 rue de Groussay;ROCHEFORT;PC;Poitou-Charentes;17300;FR;France;IslaWelch@teleworm.us;05.53.74.26.53;33;Visa;4916214054555700;01/02/2026;2420644369054 79;Superintendent;Two Pesos
3871;Igbo;Obialo;Chibuzo;male;Mr.;7/5/1960;64;73 Square de la Couronne;PARIS;IL;Île-de-France;75001;FR;France;ChibuzoObialo@jourrapide.com;01.95.76.38.17;33;MasterCard;5307426212792230;01/01/2025;1600746414695 31;Lease buyer;Cougar Investment
3872;French;Paquette;Fiacre;male;Mr.;3/9/1975;49;46 rue Nationale;PARIS;IL;Île-de-France;75006;FR;France;FiacrePaquette@fleckens.hu;01.19.43.49.44;33;Visa;4485013929728090;01/05/2028;1750358878774 41;Poultry cutter;Architectural Genie
3873;United_Kingdom;Robinson;Luke;male;Mr.;8/2/1961;63;7 rue de la Boétie;POISSY;IL;Île-de-France;78300;FR;France;LukeRobinson@fleckens.hu;01.10.36.64.64;33;Visa;4539743986740160;01/02/2029;1610815713691 17;Sports official;Cardinal Stores
3874;German;Vogt;Christian;male;Mr.;10/16/1983;40;56 avenue de l'Amandier;BLOIS;CE;Centre;41000;FR;France;ChristianVogt@dayrep.com;02.34.54.50.26;33;Visa;4929459435411580;01/03/2029;1831072674949 90;Emergency management specialist;Jacobs
3875;American;Reed;Michael;male;Mr.;7/5/1989;35;63 rue du Fossé des Tanneurs;TORCY;IL;Île-de-France;77200;FR;France;MichaelCReed@armyspy.com;01.63.84.66.23;33;Visa;4556907802527320;01/02/2025;1890708772754 89;Clerk;Naugles
3876;Hispanic;Medina;Tomasa;female;Mrs.;7/18/1942;82;1 boulevard Aristide Briand;LE CANNET;PA;Provence-Alpes-Côte d'Azur;6110;FR;France;TomasaMedinaRubio@rhyta.com;04.87.34.56.45;33;MasterCard;5344201512448920;01/10/2028;2420769859149 48;Cartographer;Clemens Markets
3877;American;Mackin;Thomas;male;Mr.;3/28/1988;36;79 rue des six frères Ruellan;SANNOIS;IL;Île-de-France;95110;FR;France;ThomasSMackin@armyspy.com;01.07.59.78.95;33;MasterCard;5376229307669130;01/02/2027;1880301054698 34;Organizational development manager;Sambo's
3878;Australian;Roughley;Amelie;female;Ms.;4/8/1989;35;77 Quai des Belges;MAUBEUGE;NP;Nord-Pas-de-Calais;59600;FR;France;AmelieRoughley@dayrep.com;03.04.26.03.11;33;MasterCard;5257462100401160;01/03/2029;2890480579751 57;Data input clerk;Yesterday's Records
3879;United_Kingdom;Reed;Ellis;male;Mr.;1/25/1971;53;94 Rue du Limas;BASSE-TERRE;GD;Guadeloupe;97100;FR;France;EllisReed@fleckens.hu;05.90.53.21.48;33;Visa;4485708805659110;01/02/2027;1710178968786 57;Middle school teacher;Buena Vista Realty Service
3880;United_Kingdom;Rowe;Abbie;female;Ms.;7/11/1961;63;33 rue de Geneve;AMIENS;PI;Picardie;80080;FR;France;AbbieRowe@superrito.com;03.70.71.82.55;33;MasterCard;5488713922440600;01/01/2028;2610795172881 57;IT manager;Vitamax Health Food Center
3881;Igbo;Ikemefuna;Onyemauchechukwu;female;Ms.;1/18/1946;78;81 boulevard de Prague;NÎMES;LN;Languedoc-Roussillon;30000;FR;France;OnyemauchechukwuIkemefuna@superrito.com;04.27.74.67.27;33;Visa;4539216727073150;01/08/2027;2460157260191 63;Osteopathic doctor;Whitlocks Auto Supply
3882;Eritrean;Haile;Eden;female;Ms.;3/25/1959;65;96 Place de la Madeleine;PARIS;IL;Île-de-France;75008;FR;France;EdenHaile@rhyta.com;01.80.02.54.45;33;MasterCard;5504977072858390;01/02/2029;2590333311821 80;Personnel clerk;Golf Augusta Pro Shops
3883;Hispanic;Martínez;Arandú;male;Mr.;1/27/1980;44;95 Square de la Couronne;PALAISEAU;IL;Île-de-France;91120;FR;France;AranduMartinezElizondo@armyspy.com;01.94.13.96.35;33;MasterCard;5414602977793330;01/07/2026;1800189196699 62;Print binding and finishing worker;Gottschalks
3884;American;Parker;Florence;female;Ms.;10/5/1963;61;45 rue Petite Fusterie;BREST;BR;Bretagne;29200;FR;France;FlorenceJParker@armyspy.com;02.20.24.86.61;33;MasterCard;5240434798439730;01/08/2028;2631001881612 71;Nephrology nurse;Wickes Furniture
3885;Hispanic;Betancourt;Julieta;female;Ms.;4/4/1978;46;20 avenue Jean Portalis;TREMBLAY-EN-FRANCE;IL;Île-de-France;93290;FR;France;JulietaBetancourtGomez@superrito.com;01.16.06.32.82;33;Visa;4929923459390910;01/07/2027;2780498124089 66;Manifold binding worker;Knockout Kickboxing
3886;Hispanic;Ortega;Ales;male;Mr.;7/12/1971;53;71 Chemin Challet;LILLE;NP;Nord-Pas-de-Calais;59000;FR;France;AlesOrtegaAlfaro@teleworm.us;03.88.80.25.98;33;Visa;4485884411214710;01/06/2026;1710720813386 76;Telecommunications equipment installer;Coon Chicken Inn
3887;Eritrean;Muhammed;Kinfe;male;Mr.;7/10/2005;19;96 avenue du Marechal Juin;SAINT-LOUIS;GY;Guyane;97450;FR;France;KinfeMuhammed@einrot.com;02.54.47.48.87;33;MasterCard;5385159746888020;01/02/2027;1050722939492 49;Drafter;John Plain
3888;German;Fried;Bernd;male;Mr.;7/2/1961;63;54 boulevard Aristide Briand;LE GRAND-QUEVILLY;HN;Haute-Normandie;76120;FR;France;BerndFried@superrito.com;02.05.30.51.33;33;MasterCard;5523984294869960;01/11/2026;1610771334929 18;Postsecondary career-technical teacher;Gold Medal
3889;American;Fisher;Lana;female;Ms.;5/25/1952;72;77 rue Petite Fusterie;BOURGOIN-JALLIEU;RA;Rhône-Alpes;38300;FR;France;LanaJFisher@jourrapide.com;04.57.28.34.86;33;Visa;4556015990714630;01/08/2027;2520541844424 69;Public safety dispatcher;Romp
3890;Eritrean;Welde;Burtuka;female;Mrs.;12/11/1989;34;48 Rue Marie De Médicis;CANNES-LA-BOCCA;PA;Provence-Alpes-Côte d'Azur;6150;FR;France;BurtukaWelde@einrot.com;04.80.32.48.01;33;Visa;4916144570458080;01/03/2028;2891236734887 79;Podiatric surgeon;Allied Radio
3891;Brazil;Carvalho;Davi;male;Mr.;11/16/1996;27;39 Rue Hubert de Lisle;LOOS;NP;Nord-Pas-de-Calais;59120;FR;France;DaviCorreiaCarvalho@teleworm.us;03.63.82.22.71;33;Visa;4916124020020960;01/09/2026;1961146516817 96;Prosecutor;Afforda Merchant Services
3892;German;Fuerst;Luca;male;Mr.;5/29/1950;74;39 rue de Geneve;ALÈS;LN;Languedoc-Roussillon;30100;FR;France;LucaFuerst@superrito.com;04.16.96.26.37;33;MasterCard;5193751988379310;01/04/2027;1500539469649 44;Webmaster;Huffman and Boyle
3893;Brazil;Melo;Camila;female;Mrs.;10/3/1992;32;12 Chemin Challet;LIÉVIN;NP;Nord-Pas-de-Calais;62800;FR;France;CamilaAlmeidaMelo@dayrep.com;03.51.91.93.60;33;MasterCard;5470236499532620;01/02/2029;2921005672529 45;Office and administrative support worker manager;Hoyden
3894;Igbo;Chikwendu;Uzoamaka;female;Ms.;2/24/1999;25;27 avenue de l'Amandier;BOBIGNY;IL;Île-de-France;93000;FR;France;UzoamakaChikwendu@einrot.com;01.09.26.03.66;33;MasterCard;5255953585550630;01/01/2029;2990249846140 54;Etcher;Pearl Architectural Design
3895;French;Desrosiers;Patrick;male;Mr.;6/6/1940;84;3 Place Charles de Gaulle;VILLEMOMBLE;IL;Île-de-France;93250;FR;France;PatrickDesrosiers@dayrep.com;01.34.41.97.09;33;Visa;4539749688854800;01/10/2027;1400647720047 02;Compensation manager;Desmonds Formal Wear
3896;German;Neumann;Katja;female;Ms.;6/13/2004;20;3 quai Saint-Nicolas;TOULOUSE;MP;Midi-Pyrénées;31500;FR;France;KatjaNeumann@teleworm.us;05.86.65.13.71;33;MasterCard;5243807592748200;01/11/2026;2040655465890 62;Closing agent;Wellby
3897;Australian;Truscott;Rory;male;Mr.;12/19/1995;28;23 rue Sébastopol;SAINTE-MARIE;MQ;Martinique;97230;FR;France;RoryTruscott@dayrep.com;05.63.48.71.63;33;Visa;4532229365217960;01/04/2029;1951203702444 92;Funeral attendant;Casual Corner
3898;German;Frei;Jana;female;Ms.;11/8/1986;37;43 Avenue Millies Lacroix;DZAOUDZI;MY;Mayotte;97610;FR;France;JanaFrei@teleworm.us;02.81.73.84.22;33;Visa;4539431919933790;01/01/2028;2861140895432 92;Horse trainer;Big Daddy's Restaurants
